867581021632956,78245
b20d9f4f-a798-4169-913a-49e578de2d7d,4555
863216025967884,80599
A000005F23118F,67798
864145001432549,70312
2535CCCE-FFD6-4460-802A-C81CE31D5DC6,35048
354273052671232,13691
2E2CC585-B049-478C-BA57-1DF36C363F29,27834
869321022244149,87636
862458033333359,85270
863729020338711,62282
A000004F7AF51D,23132
866174022174995,81757
0b34f9f6-7d8a-412f-a0ae-1865d44d396b,32884
861142030491110,82873
865166029655704,22358
864503021648595,48744
866514021703205,15960
355637059510453,71548
355287000651376,80888
868698027368705,66492
868013029610502,48428
867241020131340,65067
884edef4-d425-4308-9710-7f50276d7054,2632
867097020853014,56827
357334060029453,38806
865255021019058,82834
862326020473753,85118
860854010095510,73658
860638020193237,37278
867628021662325,82153
866609029231199,15337
867640023416626,58204
864382020636533,20955
863139024649172,68938
865163023904113,67101
354026057081090,69572
a00000555d5dca,53524
352900051139371,14861
864860021120177,58910
867628020580858,48652
99000537713002,55916
354236020052371,2455
6aabd2fb-83b8-4e77-9bfe-6540732fedb7,25673
056223321559859,62400
868000020584612,29082
869841023507970,29421
866938025028352,46883
861054032975786,76283
860233030195875,18544
1D35F8B1-3080-48C9-8B75-0BDBDAF3D63A,50821
AB1E858C-98EF-44E1-BC7F-5CD637C2801F,12390
869373023600712,34552
868563020829246,45727
868192024878643,69468
A00000499CEAF1,27031
865978024725211,60353
864131020830558,38820
99000559041713,42452
860576032262113,68047
865166022855061,18925
867659020802810,78608
71c23066-8510-44b9-8682-efa8d1e854d6,24293
A100004678828A,16645
867148028333242,57566
864535020909834,9486
99000525251428,41917
865655025984886,41512
16dee0ae-62d4-4f31-a22d-8b1d82776ee5,37012
b51a19b6-9917-4799-bf5c-4f03ac623642,62924
358016060206806,25525
862328022475539,23064
866125022593386,41696
867567026243220,40825
867739021466144,57079
358766067557763,1717
a1000033e3bdb30,22493
A0000055204296,70807
358905057996074,61427
355530051634340,50362
355065050561731,87848
864844021029141,29620
367cc787-d66f-4265-852b-a97b2031d17b,73118
865174025560084,30151
863401020544611,85551
867664029280539,82585
352600057861503,60716
A0000048857C9F,28696
869677020952169,62636
865852029155072,24278
868403025045102,8396
76eb2284-0aa8-4c9f-9953-eebcb708332d,74859
864811021806273,31248
867248020030406,84677
4bccf861-2aa9-4904-8f2c-9a162bf325e1,890
867921024513805,11096
807e5dc0-948d-430b-b8d0-eb7bd38bccbd,27396
b59fe199-c2ba-45fa-ba73-b76f3b2201db,46771
860708032783802,86596
869634024809580,76627
864671020131820,73390
864828022784713,81066
868272020586083,9647
866693026428941,71364
2c1d9a98-ec69-4b6d-b553-de2416693627,1731
864068020498475,9660
867065026265392,40876
353347060383195,27607
869321025063801,87068
2E1DB82D-118C-499B-AAA2-31CF4E444B04,6522
4E07ED10-1BC4-41F8-A032-2E471B292169,74503
358380013532027,12667
865295025334640,65477
868240020698919,393
860784037631148,82993
866123690092435,62790
99000629358839,58893
E0179C8E-09D0-430C-B93B-52DC4DFCFDF5,51611
869557024693029,35160
352621064018440,74150
865786026927259,74006
355981054697380,11391
867527022504546,78558
860209036205876,85535
862458036516059,78086
860382016506017,28922
864819021165988,7688
351888069428889,56445
864925021396398,24595
864463000299094,34051
99000663024194,31629
869011023737437,53792
864783021773466,6580
358724060086330,41124
356629066593175,41993
863154021353251,64720
864938027434279,67377
A1000039193074,4149
354910073312730,36012
869275016229211,67975
861491032088949,84083
869918024677034,64869
866968024413354,61453
863261020348979,2206
44f43781-273a-4c8a-b070-6b202d15b598,20830
A0000059767B24,78811
861054033089751,54323
A0000048393081,25040
865696020367941,73742
867361022802134,18919
865582cc-37dc-455a-ba79-50642899a0d9,47137
865175029121997,15230
867835022717640,57170
864855026820284,85643
865242021885076,16725
A0000042F8539E,13397
867798022414008,56763
867323023492778,16663
867886020645150,67912
868403028036900,86137
351888067389943,30808
867331020907698,33372
867894024030239,36257
863034012876194,22503
865773027018163,69997
868088029848229,56338
b315f61a-0b30-499a-951b-6977d5f60422,6903
408E5322-B721-45E2-B0AD-13997BF3DBD7,49756
358732056091958,39122
869043023250319,68609
869998010094980,86175
b7c9bd04-867a-48bb-8121-23975d427297,22572
863205022529425,18812
354960054193443,82378
868842025394533,64063
865589028695076,60104
42ca9be5-631e-4bfa-94cc-c58b218dc796,143
358362046942910,10382
861958032288307,84857
860364022128390,32702
868088026129433,50514
862801010172334,18757
481FFFA8-BF0A-47DA-AB12-014EA68AB2A1,78873
867676024439373,36895
862051020364794,76267
865674021594839,15333
869139024769636,78187
864264026143682,60270
160576000049920,54905
867561020148501,26810
863526018241737,67422
866583026069961,41685
A000004F021CE5,21728
353925065923105,73890
868125020919698,70145
868679024833495,5696
863846022958906,26867
866032028278725,67355
865582028046127,39561
86996602555699,74399
868125021225434,60785
99000479594550,19459
865028022216779,34089
866960026126571,77652
865655028214505,55221
860192030576197,65775
865418026276921,42896
99000563227477,47364
a000004f33c3ca,54589
867622026992720,26760
865909010053938,25340
863170022124603,40117
861077030674473,38318
869806026573550,7269
866331023689922,11835
867119025170119,77188
869709020521536,3553
355848062921252,30486
865267025378166,27141
860707030968316,56627
99000652156065,2754
355009078103092,41777
A1000047DEB21F,78699
863473026472196,43200
865372022374489,54326
353254060504160,59800
862629037200592,80197
864567024184841,4020
867112021424648,6409
867841020338884,33594
866475026004033,23523
860507060670836,87186
e2d843b4-1497-435a-82ec-d0da60256507,5494
861891039530936,86014
864093025914672,37931
866022029473771,13136
D9CCA504-2A0F-4258-A79F-0FC912AA2A8C,16246
860797036917094,43383
358882048663545,73506
864147025107255,28026
99000300800871,83328
407dc84a-e898-4dd5-9c4e-e4dfc24b50ff,13748
864165020164832,48721
A00000454F9AA0,29800
357698061156428,28133
862987020889767,20525
352575073572435,26548
99000672863352,47689
863360025752662,61545
352966066206661,48628
864601029919735,17327
867831024764201,48051
863165020057433,77526
99000474154388,41773
860954023201012,19952
867299027507573,1579
868146026670390,89701
356521055338565,39531
864961023805573,83890
860754020317112,50940
A000004E0FA5355,82505
869085028004464,22100
861022000563793,51449
864085028615595,19230
862251020465908,388
1ecc24b6-94bc-4659-a8bb-8b5706383bbc,27356
353232072941109,52820
352514063432615,5141
7741ad5e-624c-4166-a814-292b853a42ab,16
e2545532-f7d4-402f-90a2-4d3f6ec988f2,4943
865186021157871,79207
351702076416185,78684
353925062731345,38682
867909026715064,51184
868239023452894,75748
868404023067924,36484
869833028352809,13164
869275016531525,6206
864232024534442,39555
AC6FA1B4-0BD7-4ED4-8060-21892E6310BD,54081
863811013099185,10038
862096026240726,81017
867450027214179,3620
868146026263519,77753
354234050936902,37916
e602d9cb-d073-4325-a5c0-1a9e358d8b72,72839
869637027492379,62186
D3B0AF19-FE3C-4FCC-B108-D4C17F492C79,17776
867628023008386,59642
A000004FB0DA25,58635
868449029209749,71197
869716023734891,11531
866303021198677,71349
867605021061591,82543
864601029753415,84774
860241036204567,67983
861874037573975,87794
866029020923910,85272
358016060870528,72509
353983063347652,87117
865707028119299,34358
866122020013210,53072
353925061584919,37075
863319014077838,43016
867275026228353,1333
862998022980066,41687
866583020292122,63698
869177020185233,39530
869954021184682,57820
867851025675446,15382
A8DBDEB2-0B9B-46F4-BF09-D32C0D37331A,13915
860316031738700,59986
869716025827701,47087
861142032316133,38347
866084020419377,41804
355546051434796,70856
869310026358393,19360
99000561536462,24872
99000477218265,3147
862162020820861,7438
355637053855961,32607
866713022899893,65287
352272013410468,48342
862766930178812,24676
99000083741269,494
860954037704936,55497
868586020912308,54759
a000005526d19f,9458
99000652100287,85234
A000004EC817B7,73663
868618027639921,14295
A0000049DFDDB7,81291
866332022182455,44953
866676020547949,69723
f6ac2a49-2e30-437f-ba80-f5f27fe1726d,29083
867601020007289,10187
865454020338250,72488
99000477126329,58375
864160023779066,12179
868912022919366,77783
860498030979046,69660
862059008082953,12473
A00000554B4A3F,11669
869154022561612,1979
864693021247561,85183
358851051154478,2578
868844011100528,42524
356205059075353,77470
867878021514212,16301
A00000598A3517,40537
868135000247648,43628
867879020097399,23043
866288028516817,77327
863623021121830,27202
860734038993930,51371
864811022204221,71749
866532010275639,19397
3E5E1DB5-7924-4423-9AD4-0FEA8C55E15D,13964
358766063573285,81358
cbe96be9-9c94-4657-abce-cd4376759d8b,33092
861142034846327,69866
863308060024422,63599
867189025408199,73473
A0000039B0422A,61583
862095024258870,5420
A1000038A84B6CB,84928
866328020902571,10856
869736023165508,32867
864219021343687,26910
869054023440248,88647
864908025818138,25872
A0000049B33A55,69785
356022063083137,36746
864922021068309,56700
8479e2bf-a124-4052-a692-7da6f58aa92e,60065
868618023312051,87953
865132026270301,32993
869373027547307,60443
A0000055B979D9,83449
862298021611246,4329
850004721064775,41357
867689024027924,83771
867742006118367,50413
864354019478268,45583
869350021577522,48181
861141036552024,67815
869609024607713,12344
866960021370489,80629
868125020120016,44412
866022021674632,45010
864323022351481,81396
867656020648417,63142
866261020588308,78572
865027015567628,25359
357947040364326,16989
866960027114964,85913
355532050378192,44353
868735020090447,44615
863261020468272,31723
A000005E1499E4,68256
864832021260790,45338
6D26024D-3EB1-4B3A-B81C-E4A18FE24CEE,36726
865451020350798,18860
35734607074918,86578
A10000563B8796,53050
866479026335900,32273
358463051655569,40806
866722026904864,22529
861365034191325,71545
863978022952348,6339
866190027349002,67718
869989025671094,58914
868871022841741,75660
862498028550526,69081
867876024463049,33320
867695029029880,66801
868089027414097,58011
869275013529498,64310
866609022448477,24126
869654024275814,5001
866332022270623,67847
869157022371635,11747
357698063054498,79602
866723024302606,60724
866806027365629,25528
354710055385542,34886
864908022000763,3441
867047020502038,21905
865863024321973,83375
860961027484247,18271
A0000059E8EE57,18647
867098026195194,68265
867994022966382,54795
862845028924632,40354
864727021244028,66867
867578021559296,12888
A0000059F8C832,25523
869350020450242,86600
2c5e4a5d-b8a0-48dd-855d-2d11e644beb9,64814
866993020606827,15947
866174021362195,12573
865508023765478,50387
867102025992278,80555
861404030991899,21196
865039024721609,85085
869894025620663,55079
865763026117710,21867
867030020858170,77601
861647033637824,49498
861141034071548,26323
865164023817594,4162
861720034345018,74961
352493060368454,22645
866422028288693,34927
865773025873320,88457
867822024717265,16412
865714023328172,75914
354792055324689,453
352562079411610,32059
a000004fb5a34b,73849
867581021438875,10438
864616029526298,964
863103020739395,65653
865295022281752,40210
867098021568478,63325
355882058939317,18033
866242020429933,6199
860034030468613,13602
353983061490363,35181
A0000059C30721,63359
99000470418874,27248
A000005E3BB17A,76213
865934022542579,49856
868586023826745,49287
869746021562135,47231
A0000042E5702D,50318
860942000931024,39173
867026024374032,65189
868537027827387,75239
de8ad5fc-d2d1-4fc4-93e6-ed94553d3cee,25159
352621060707590,87301
865675020705037,53396
867112023508588,51558
864990010180823,37673
868759000622276,46806
866980022677757,37560
868092022712614,37106
864093024328593,40691
860884030448803,35280
866960026893204,44425
867729020803793,78690
860076036418134,19377
869144024073294,33826
868124029396859,57631
863518010801634,45625
868420020609948,22586
A00000452D2401,81359
861601039211902,74333
863846026040123,35420
869277635041233,78438
860264030502349,5156
864367020583744,57646
01706C05-48BC-4B11-A367-870410484107,7038
863950022078176,87323
867855025003566,4777
864819025173293,82073
353769074665137,6489
357872060862308,54669
99000561051685,35647
860871032408240,87680
860270035582681,24413
99000629553583,37607
860291030193175,58805
863655021781791,10450
355838061902619,37704
867823028999651,40149
865926022438865,37388
867780022627441,18477
861131020000478,20695
866940021117668,24888
868586020247689,75913
99000644180140,17858
864063014113875,30188
867689021500568,41344
865696020575071,85905
359627054712028,30517
862732033173316,89379
866328029563622,50473
867085020789411,49235
865174023368332,28455
352105063438668,62571
867064026869279,35143
a23d9ee7-f1ed-4fd4-808e-6b533702c5fc,46547
867097025051366,43595
867461020197147,41158
865773022388892,75812
867918025998829,29203
861732035146600,70459
866046023515337,36172
868227020572749,75480
869611028249864,28690
A00000590AA4F8,33364
862073021995158,45490
868715020080317,15016
865422029347226,41845
860162039829939,6298
b671a2b1-1a24-47de-8933-c2ecdff5ae2d,14044
868204020096524,87831
860241034254374,58622
865206027445623,5391
869580026717109,44634
865586024153324,61872
353745061103688,2324
867120027965381,19994
353771072158511,70232
865978020101847,88712
863170027527388,46672
9cef6480-213a-4e85-828e-15f6e6a0ac52,48274
868620150101711,66430
2a4d73bb-9d3a-4db6-a1e7-3cfc6c5b9b0d,10460
a000005548fcc9,39809
c48be317-a354-4ae3-a7e8-36bd23d5b434,32717
861608031063033,62129
865211020001894,32811
c954720e-5a6b-404b-8ad6-10e995b7494d,24882
867348027656524,63710
866983026657767,63689
861142030339822,27601
A000004EB26D3F,5169
356524058832873,82211
860162037649859,74026
864678023605114,55145
96C71E2D-834E-4FC6-A7BF-F76CD05AC05C,39878
867577024409418,49102
866697021712944,66880
351554052639193,47227
862230037076890,84332
868003020465311,33816
868251021513510,39098
867193027786396,69118
caf7f90a-759f-4ac2-abf6-2e4ec79a8fe1,55284
350744963300891,47016
355446063757484,59355
868699021496336,37730
865019029016569,73172
867660021190643,59858
863577021512721,28207
356509050141399,78967
355115542154884,19769
864792025968188,30848
a000004f0aa193,54078
864055026866912,55806
869186011348494,84610
d5d28063-d434-4cfb-99a7-d3cc01927015,51065
868449021374541,8392
865206023938134,41727
860708039526030,86478
866445021641790,21838
A000004F7F29EF,617
860572037981005,37048
866331024311260,62521
867780024441346,63762
352575073028628,21642
863262020358778,83546
863978024798590,60596
352107066561827,60241
358768057117083,16879
869807024915124,86334
860623022036790,40301
860582034778205,88913
A34A0965-F935-4D19-B58F-E6B54370EB5B,1111
867324021013459,58784
868853028253154,38358
359881065057598,33244
359881067922542,57520
865674021315292,7900
3E1115ED-D2B7-45BD-B135-31E8DB8F0F8E,50297
014088002013471,47403
868904024072740,27270
862289021387226,89072
357159050147571,39883
99000537716725,45380
860463021830368,12903
358695079302076,85081
866331028290122,3240
868800022272987,2283
A100004C8C0A8F,8266
868089024880092,38531
868152020697322,51850
867274013532398,86639
A100004C65D664,71172
861077030362889,75179
869609020243984,56151
355309074873759,40014
867823027477097,68727
C1CFBB10-65BF-4C8B-9EAB-5C2080DAF9C6,42455
865166025121644,83272
D7FA7BE0-54D9-4BE1-B77D-70466EA23711,28451
3B5BC49F-EC02-4B93-B636-C995CE28F970,14208
359850054406272,28754
868586022189343,64506
863224029498757,50599
CE45DF3F-E1C9-4447-87DF-2C947FEF20D0,664
867702029532390,33654
868092023055609,2899
A000004F0DE246,21633
869610020486094,11666
356832070095944,41660
ba4b0686-654c-49a3-8f9c-228e7fc5dae8,84350
A10000563492B3,22994
865418020056477,8495
06d82332-259d-4e76-a4f4-9da3cdf1f7f3,45015
866624026771410,65852
861732033085800,66128
861630501545042,77406
A47A9E1B-2397-4B2D-8883-0192CB40845D,40755
358142032884312,13714
8b9db962-256d-4ef1-992f-77524d98aa86,7710
A10000421C30B6,47820
864098021357941,60148
868930025118174,88904
869055027826233,39102
356292050572067,49228
358494054118826,20801
865755021076479,57351
A100004909F0EF,59671
867840000951542,20200
867083018933596,71171
863170023713610,9990
862084035887034,63224
866125029033402,60681
359086053969677,10174
8E2D5EAD-AC41-4013-8400-82D480CA33DE,81073
355981058000748,59220
354183060728041,48316
2411e1e3-2363-4bc2-aac0-86041c76c854,60494
868734026302955,31109
E8F0D559-A057-48A9-BC40-799B852CD8F2,56471
861543032054659,47182
867657020382841,38716
866693028979081,40580
868519021765615,18363
868853027692097,32778
864954020143072,3038
864742021410073,44133
867578026150257,25664
99000455485508,56599
869631022063533,82635
864938027071865,70212
BAD857A7-F577-4CB8-B12A-28AD96A5AE0C,57008
866357022959156,14433
f58cc0e7-6725-4381-b419-b73d5bedf3d9,8000
866946021735060,23207
868125456014410,67882
352708060750033,68715
862769025396315,19854
867578028188594,61502
358071046340617,10076
A000005E0751BF,70424
86168103788679,65489
862555025936774,48517
869966023180484,88861
861962032886342,57606
99000561423849,27786
869716025978363,50477
862501010185276,10801
A0000059ACE6B1,74713
866550029511125,66180
A0000049BCD8EB,16003
866760020869816,80249
351700080103088,73625
A1000046731139,6762
861626034704296,82140
bcc221ea-c11a-4649-9c45-e1b10f2238c8,3961
867640022122407,18554
864545021056469,11828
95742529-3085-422e-b587-1a385c4cd923,7641
866394024110058,79114
353922055166381,42931
358022058642234,68763
866304026724764,23111
862007031000443,56680
862663023951090,53355
99000523245657,4556
354779062427571,42212
865454020165331,17996
865019026372965,76703
869938026318353,18429
868524020520516,24091
865587023129083,51749
866041020751449,33213
864513020271802,83068
864165020085755,6287
866506010341450,43702
867622024107404,59131
351702074328309,5397
867577021611461,1893
1ecc4b04-3d7a-4b8b-81a8-c7a0ad21d37d,87837
869763021972206,2369
864145006549727,43040
861075035094333,84052
868928020331370,85669
352898070009072,58807
868911024340571,20876
864909020935620,38777
866968022971718,69480
356001073284604,708
866512023480533,58897
864805026740859,64262
860482036710191,63816
865173021880280,38833
865506023781115,7667
866029020128411,8048
130ab4f1-454f-4889-bced-2ee537e96cb5,36120
861322032498848,9534
a00000551c66e6,81606
99000782124387,10756
862186021634542,54972
869579011290148,23527
A000004EB26D11,27278
865136020621724,42787
fe1143f7-3589-46ab-af14-6d7ce379ce23,54245
353983063380034,37480
867695021099535,88429
161783001045840,87998
866656027742115,3613
869411024222043,30406
863840029737108,73200
868238023982983,67786
861756030463330,76180
866331020468650,79068
866580021937135,51954
359235040568080,48303
860954023405589,36168
865300020184600,27641
866426020406138,60515
122c980f-4262-4260-9851-1c3b41d15d66,30045
869588000716179,81864
860842020660852,63700
867918023079382,22057
865674027949698,43872
862710022750765,23470
865198023031343,48868
357784057466649,65397
866507027482386,16701
861916038147539,19923
868773029389924,73736
869372022731932,88403
861331038295363,79564
dd350f6f-a971-488b-a77d-ed2233a7dfcb,15
862073020794099,42064
861247038618695,84069
dfb54504-a195-46cb-b7fa-30e4264da0fe,22291
861337031678695,71779
860076039613517,1175
A0000059E3C915,9690
A0000048C64BA0,33250
861142034683233,89021
861759036420155,77207
869989020954651,22332
869716025460016,4747
867361027502275,81781
868978023113226,73567
868583022933291,47183
866818022550949,52074
860983030837450,48150
351887060296790,55140
357434052709888,33548
866767023160069,3266
354286052981930,71014
861012033612477,73053
99000479238489,57634
865488024492184,3763
866400025249389,21258
9E0E0CAB-51D7-444C-9A89-0C5F30383A33,58599
A0000059BBF2FF,57723
869037027413014,25928
352248067799808,4351
869139021413915,193
864587028292978,53011
866331026455099,3117
860482033264846,55912
358585053713127,29642
A0000059A421D3,32311
8F428F13-757D-449B-87DA-966ECF47154D,6588
866042022860014,48508
351822050828070,9611
a00000591d3d31,85378
357092066838984,20559
864093022039879,48476
866357026638970,62144
0A844629-A9D3-4E17-B43E-02E728C0E6F5,13922
358080051787398,74719
867931020666846,32462
867718021623862,45521
869154027641435,17345
357958054751498,24515
860797039516299,80098
863170022826306,73596
867993026276731,2692
862917032129894,88897
865182020847638,65847
864965022621154,20107
866940024586687,34730
869735022315585,58368
860928032567274,83620
354728075056380,78221
863920024338118,31079
A0000055695FC7,32341
868856024053726,67472
040A3726-0C48-4A66-B81D-003907590C97,8074
864182023042279,74706
99000522681722,63196
867196026393114,86522
99000577765147,32526
356156071320535,65071
A1000056374185,13808
869288024287857,11995
865479029885829,44364
866580020463679,14324
A1000025CE2620,73803
037431838624884,65245
353765071161450,77672
866516013311640,63009
858648000439926,62822
865951028433603,57080
868766021728016,18373
d08e43dc-72e5-4a40-9b6f-fc5c32325c7f,11322
867688020500565,3755
865168024218603,27425
864742021290327,32385
4343dae0-80ea-4b18-b4fe-5383af00f95b,6831
352203060511858,39788
862663022068201,88728
278d007d-f466-4dde-b8c9-c899a29c3bda,31194
354210070593709,68237
861142037556766,57017
A000005517E350,87597
865240025783131,65735
869334021844892,32561
5A77B1D6-0FA2-437E-B5A1-FC30071CF50F,34986
990003126632518,23099
867097021224447,28622
866962027236748,50658
865737026214826,27645
273eab1e-3e4f-46bd-8102-ec16fe3a751c,21495
A0000055564408,85713
867066028779778,68455
10A0D09D-2A44-4619-B4B8-2A69309B4CC3,60404
865655026056114,44174
867086020739018,88803
a000004f6e60d8,2979
866331020437754,69307
A00000591E1F1F,23266
352736063533643,40680
359543055708081,4072
862379036374515,84339
866656025879703,63658
869144028812341,10972
866988021015085,33281
868291025723293,21435
b4e4e469-86c1-4f98-9e68-09e4e221fd89,37208
A10000563ADD0A,1490
862086039363664,85699
869032023572228,60363
869906023192113,53415
865877020047150,66113
353632055839123,19659
355521074891165,25768
99000525365333,82880
867600026212489,2766
359357052963825,80824
cd3a4b48-bb13-4f9b-9d1c-98b8a247d8a2,7862
c2a16603-3289-4a79-a917-c82ea44dae0d,80903
868421020050224,73835
867582025447425,23810
861533030638702,55749
A000004FC574B9,74797
860474030676395,89270
D6D23214-5763-411A-9E44-CB54724F8B7D,14187
868403022811993,31814
867332026666890,51527
d9a3ab06-e197-4fde-8a7f-ed4d82da714f,26912
355967063061312,65168
865136029312804,3931
868256021530067,41359
860763022955274,10425
866950026957778,29957
861575033002378,58543
352734063591679,87495
355981056631213,51221
866513020170796,30596
866170022165405,34893
869716020279320,77544
357558051216022,36669
FD5185B5-1B01-4180-B5D5-4F6ACE54D938,2685
358108064016008,42924
866583025285998,1235
866333029965363,77786
867931024827808,79948
861331038301013,81499
864836023429469,24342
865132025163341,21182
867664022385145,76537
868048028948891,34823
868612024825872,21153
867921027730083,7352
868271022256042,73824
866693023867034,5064
99000661736869,54591
868362020802745,4246
861141032765299,7523
357871040408240,52280
e936cce1-17e3-4cfb-a8e1-60e06705c4bb,2346
869088020296781,77455
ac45140f-6455-469a-812c-ae7d0619c32c,9405
864731020380627,3061
864572020035856,66673
869334020546670,43282
A0000059B0A116,63232
A0000056408036,89676
cfc17f81-c9a6-486e-b571-d59262778fc1,4116
865647026811002,35297
4B21682B-F0F7-48E2-875E-AACEB731F2AE,33255
866962028574204,15805
865978027397844,11382
359786056105548,8646
869557021765820,10391
862799310099472,59859
868617021236254,54216
862988020098961,45736
861084032592810,39798
866120801891382,37107
864350013625375,83730
867992026519744,78047
867577020125893,88530
865473024473285,70125
864441020437829,24136
861075036376911,87734
867780024617010,19666
869806022752620,73159
867688020125088,71501
864829023392266,69502
864783021130667,48057
357557017471655,19097
866473027681834,23619
101726499177360,41428
866624025932351,45370
865242024284707,78824
869070020858810,68443
861325022838907,83629
869654027589229,13149
355372068972524,46412
864739021174188,64535
867628020182630,5044
6165FAA0-C87F-4DF7-B139-F17A1435AE07,30898
865877023614303,2247
868089025134556,34435
864264022544909,54562
869014023747828,2716
a00000550b513e,78582
865028022386663,44871
a000004f33d4fa,16462
860482039351571,23146
865274010002777,21061
869637022498678,57031
863840026857339,21119
860784030068603,7814
864349020172439,42246
357757070266832,68287
867332023411498,85293
357095068166767,51772
860173018135636,16324
867436023222415,46877
867361020504963,73739
b5de4c07-b4a9-44a2-9ef0-a6f599a9d635,2318
867822025096982,24594
A000005E96680B,65942
867909026190839,23762
867702021531606,37851
864510023115663,6462
865863020064973,63627
863184021280027,19473
865743028616299,64547
861608033925338,61920
864567021289007,37951
A0000055720697,57282
867921023368649,10446
359240045802799,47054
866643020290797,75057
869402021090665,28198
867922024440593,17672
864313010268102,260
866723022223051,88001
354332071506017,33633
99000557416026,35144
354728077209334,47641
863178020068946,61121
866761023046402,75842
867464024137721,50020
352364050223456,17274
862096024069309,64793
863990021234537,521
866624024421836,7419
868227025618364,81856
A000005906536C,29367
7EFE4FC6-0C9A-4BEA-8D26-FEF8AC60C18A,44088
868904023831740,87663
865267027791523,53609
866032027934245,17992
99000640858999,17150
866462020882390,32576
860841020197733,50813
863139020818359,73141
868905002258367,84785
866959018466219,50554
359478055137132,14930
355066063770053,15503
869807022948366,41259
866475022902057,58539
866808026294826,77846
860779038669485,31865
863247020047174,39632
868251029949880,55633
49caf2b2-f20b-4253-9c6a-e43b764eacaa,8140
867097022935538,56310
860965030188570,18046
860707031469074,11282
866466020311771,76338
04d3980d-43c8-431e-84d6-6446780df444,21479
865192021261192,77805
359901057852762,13189
866173021614258,39689
862339020140887,74799
A0000055965947,21206
353952071158955,66703
861234030013489,73951
869409021770758,30653
867894024675793,66408
866361027506020,86436
868854026626177,81245
865174029401368,45970
866479021642029,87152
869340027120872,41201
864811023413524,82951
868008023479177,59030
865488023444079,78792
866020020138955,70139
861647039254566,62427
353270074952385,3435
297DE155-1AC9-48D6-AC95-B23D60EE6A0E,11400
98115DA7-9087-42E3-975F-41F463F730D9,42243
865163021871769,11582
96a28244-8a80-4ae3-a87c-e40bbbbb1981,32068
359538054521550,11459
864285020619112,33515
865199020096602,44204
865877021972950,23019
865175028387037,5311
865424022759407,14414
A00000386BFC86,68
a000004ff60d94,73259
861022001076027,59588
864785022078316,27659
867097025793884,4632
869437022586121,12454
a000004f9e8df9,65634
860707031580706,32076
861519031081364,44775
866847020091747,16826
A0000042CD3E86,75750
865587021709894,45351
5CACAA53-9F5B-497A-A15A-0F9CB2B8C926,40766
860840028800983,44089
A1000041F02C92,38100
866125028988689,70116
861142036667622,89009
353983062646062,49767
b2a96203-e421-4c98-8f08-8a352546926f,13079
867112021264150,89900
864829021624025,3505
990002525639249,62107
751ff81f-a6a4-4948-a2a6-65a982decbbd,24041
860727010893185,60696
A000005E96683C,57197
861028023302655,68568
866696024629675,89448
E3777EF2-9D99-4F7A-8CF5-81967F73C49B,323
803682000223515,46629
a7c18e40-eb2d-448c-9a17-dcedfb08380b,25334
865157020838316,36503
862649020769486,16122
359596069079311,26503
867358021423581,84569
862327023033339,71619
868145025047113,60506
862672019724684,55681
99000524821178,57421
865951029718366,56189
A000004E4E01E6,23644
864538020283390,70982
357409052979186,44930
865922028057395,67692
358585059929818,13640
355011501503955,70661
FFC82F2D-352A-4918-9E18-9628B8F35590,38566
868964020969372,73527
354236020017929,29134
A000004F957B06,76408
866806028664079,51290
A100004CFFD629,63763
863170020618697,22262
863655026443835,82298
990004296422912,64865
27B9EFD0-4270-4891-B3CB-13CBD11F5C8A,26580
A000005E8BD26C,73487
863170025805919,17445
358766065947594,76762
A100004C7DB5C2,74384
320E69B6-C9F1-4BC4-B0B6-0FEA01EBEA03,11932
b3f82bb0-5873-40c4-bb40-4abb8b113279,46193
868721028059857,31380
862966020493317,1817
355546053153121,67822
b29aee2b-e640-4038-81f9-0a0b0dbb59d7,30025
867628022418339,17890
866646023351755,27398
861259037364254,2368
869746023337296,29768
867463020447746,39175
865577022862123,40381
865743027248086,3139
356725071766754,79434
863840022341593,7497
866594024386794,666
868046026646707,59226
869968027292224,86434
5689b255-30af-4be5-b794-55736522ebb6,776
864891026525979,13999
867600023696528,40973
866326026106494,45437
be27fd92-29dd-4605-a0c2-d256d200c459,78254
357458043803062,56027
860173016032884,4208
A0000049F3997B,61850
861106030222312,57695
865587021588116,86731
865377026188538,79014
353567050331934,59216
865369022943875,57371
A000004850949C,76533
866970021108581,10899
863523022862061,43493
864085021372947,56874
355795058328374,89279
867789028853752,80074
867695023757023,40083
868719020971798,1584
5a54615e-afd6-48fe-ac4a-35f5c2b9bf7c,33647
A1000047F60449,15545
865877020566274,57343
865944020507029,11111
864590020695123,67842
863518010096037,41009
861887000225118,54033
352204060527381,970
863562025414694,14735
A0000055512D3B,30386
860774030516511,12747
868146023873757,41559
869818026657721,61225
A0000049DEC3D1,12474
355471061166397,479
352746063167227,26283
865678025587616,52701
357095060480935,6497
863978027387300,71840
864041020793237,24533
862377022986078,56896
860308026924361,4378
A0000059FCE503,20556
A0000049735ADC,65926
865934023956612,42763
867516021227258,66017
4406AF3F-3431-454C-A22C-BD59DD0AD541,80338
865333020205828,70486
c3e21215-5220-4254-acee-4454ae8496df,22339
860983030769745,30171
860750038193636,20507
865132023614873,43761
861305030296421,80493
862057021195786,42886
860983032940252,61405
A000004807EEDE,25865
865182025458670,55139
359090053754741,26540
865931021626973,12130
